"psl_id";"mls";"prop_type";"status";"address";"area";"sub_area";"type_of_dwelling";"sold_price";"list_price";"days_to_sold";"tot_bedrooms";"year_built";"lot_sz_sqft";"sold_date";"pid";"prev_price";"frontage_feet";"gross_tax";"lot_sz_acre";"strata_maint_fee";"days_on_market";"floor_area_fin_total";"no_floor_areas";"tot_baths";"num_of_kitchens";"fireplaces";"total_parking_places";"floor_area_fin_abv_main";"floor_area_fin_basem";"floor_area_fin_below_main";"floor_area_fin_main_fl";"floor_area_fin_main_grand_tot";"status_change_date";"entry_date";"list_date";"expiry_date";"cancel_effective_date_date";"cancel_effective_date";"cancel_protection_date";"postal_code";"ofc_name";"office_code";"list_agent_fname";"list_sales_rep_1_user_code";"list_agent_1_email";"list_agent_1_phone";"list_agent_1_web_page";"list_2_office_name";"list__firm_2_office_code";"list_firm_2_office_code";"list_sales_rep_2_full_name";"list_sales_rep_2_user_code";"list_sales_rep_2_email";"list_sales_rep_2_phone";"list_sales_rep_2_web_page";"selling_office_1_office_name";"selling_office_1_office_code";"sell_sales_rep_1_agent_full_name";"sell_sales_rep_1_agent_email";"sell_sales_rep_1_agent_phone";"sell_sales_rep_1_email";"sell_sales_rep_1_phone";"sell_sales_rep_1_user_code";"sell_sales_rep_1_web_page";"sell_office_2_office_name";"sell_office_2_office_code";"sell_sales_rep_2_agent_full_name";"sell_sales_rep_2_user_code";"sell_sales_rep_2_email";"sell_sales_rep_2_phone";"sell_sales_rep_2_web_page";"commission";"depth";"owner_name";"locker";"realtor_remarks";"public_remarks";"maint_fee_includes";"legal_description";"legal_description_2";"water_supply";"amenities";"bylaw_restrict";"restrictions";"occupancy";"building_only";"address_list_id";"latitude";"longitude";"rets_int_id";"prov_state";"view";"features_incl";"site_influences";"city";"pic_count";"tiny_thumb";"tiny_thumbs_arr";"med_thumbs_arr";"date_of_update";"lnd";"ths";"sfh";"apt";"rrn";"psl";"sfd";"ret";"ofw";"bfs";"cls";"mfd";"hsc";"location_v";"address_street";"pics";"zoning";"permitted_land_use";"access_to_property";"sp_lp_ratio";"sold_price_per_sqft";"type"
"208247";"V1084829";"Residential Attached";"Sold";"1586 BLAINE AVENUE";"Burnaby North";"Sperling-Duthie";"1/2 Duplex";"935000.00";"935000.00";"43";"4";"2004";"0";"2014-10-23";"026-181-029";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V5A 2L8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"13";"";"{}";"{}";"2018-07-25 13:47:37.352052-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261248272/0/60/45/1f8f08a2494a337d586ac7af848734ff/16/10308e1c2a06832d0a51ecd3f17db4d6/261248272.JPG";"DUPLEX";"";"";"0.98";"447.80";"1/2 Duplex"
"208248";"V1084844";"Residential Attached";"Sold";"109 3020 QUEBEC STREET";"Vancouver East";"Mount Pleasant VE";"Apartment/Condo";"325000.00";"325000.00";"38";"1";"1979";"0";"2014-10-20";"006-231-047";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V5T 3B1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"19";"";"{}";"{}";"2018-07-25 13:47:37.352052-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261248564/0/60/45/e3989618d1183e854889bcd094ce79ff/16/d807c644b496c28e73edd9e6acf9302b/261248564.JPG";"RM4";"";"";"0.96";"477.94";"Apartment/Condo"
"208249";"V1084846";"Residential Detached";"Sold";"1265 RYDAL AVENUE";"North Vancouver";"Canyon Heights NV";"House/Single Family";"1160000.00";"1160000.00";"40";"4";"1962";"0";"2014-10-20";"007-448-902";"0.00";"66.00";"0.00";"0.00";"0.00";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V7R 1X9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"20";"";"{}";"{}";"2018-07-25 13:47:37.352052-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261240052/0/60/45/7baa36c3e7ca758eb07420ad4f72cfc8/16/753d4eee6c0a8d68f1aa0169e8db5663/261240052.JPG";"RS3";"";"";"0.97";"493.20";"House/Single Family"
"208250";"V1084877";"Residential Detached";"Sold";"1425 WINDSOR CRESCENT";"Tsawwassen";"Cliff Drive";"House/Single Family";"679000.00";"679000.00";"46";"4";"1967";"0";"2014-10-26";"009-216-740";"0.00";"80.00";"0.00";"0.00";"0.00";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V4M 3C3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"20";"";"{}";"{}";"2018-07-25 13:47:37.352052-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261249015/0/60/45/f2095cea45eddc16600afa8e99992e57/16/b4baee03c709dffc984cd99f83c6a7ea/261249015.JPG";"RS1";"";"";"0.98";"227.09";"House/Single Family"
"208251";"V1084911";"Residential Attached";"Sold";"3929 ARBUTUS STREET";"Vancouver West";"Quilchena";"Townhouse";"785000.00";"785000.00";"44";"2";"1978";"0";"2014-10-26";"004-317-726";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V6J 4T2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"20";"";"{}";"{}";"2018-07-25 13:47:37.352052-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261249345/0/60/45/3e3e0a481172ab997a83e393d23ca5c2/16/7c3994694abc2a49523504b99448b9b6/261249345.JPG";"CD-1";"";"";"0.98";"496.21";"Townhouse"
"208252";"V1084970";"Residential Attached";"Sold";"701 555 W 28TH STREET";"North Vancouver";"Upper Lonsdale";"Apartment/Condo";"343000.00";"343000.00";"42";"2";"1968";"0";"2014-10-27";"017-958-016";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V7N 2J6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"18";"";"{}";"{}";"2018-07-25 13:47:37.352052-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261251032/0/60/45/f0a7954b6714618d0a0740146249378d/16/13e64aa23364cac32d2fe288f8bf59a4/261251032.JPG";"MF";"";"";"0.98";"370.81";"Apartment/Condo"
"208253";"V1084979";"Residential Attached";"Sold";"906 6611 SOUTHOAKS CRESCENT";"Burnaby South";"Highgate";"Apartment/Condo";"310500.00";"310500.00";"36";"1";"1999";"0";"2014-10-20";"024-616-095";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V5E 4L5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"13";"";"{}";"{}";"2018-07-25 13:47:37.352052-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261251108/0/60/45/50ce1839ed36b6fc547a7b85d566ccdc/16/6ae1369a72000da5c093780998dd869d/261251108.JPG";"STRATA";"";"";"1.01";"410.71";"Apartment/Condo"
"208254";"V1085027";"Residential Attached";"Sold";"216 735 W 15TH STREET";"North Vancouver";"Hamilton";"Townhouse";"573500.00";"573500.00";"42";"2";"2012";"0";"2014-10-27";"028-674-316";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V7M 1T2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"10";"";"{}";"{}";"2018-07-25 13:47:37.352052-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261248853/0/60/45/5f8314b8d97a2993e93715384624caf8/16/be94340e9213832047da837497315de8/261248853.JPG";"MULTI";"";"";"0.99";"623.37";"Townhouse"
"208255";"V1085067";"Residential Detached";"Sold";"19647 117A AVENUE";"Pitt Meadows";"South Meadows";"House/Single Family";"515000.00";"515000.00";"42";"4";"1976";"0";"2014-10-25";"006-025-510";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V3Y 1R8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"20";"";"{}";"{}";"2018-07-25 13:47:37.352052-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261251701/0/60/45/89e7eb9c6cf39cb3cbc93011e854ff3c/16/196cc1e0b196f58aa1d4672f89aa91d6/261251701.JPG";"RES";"";"";"0.99";"205.18";"House/Single Family"
"208256";"V1085071";"Residential Attached";"Sold";"135 7439 MOFFATT ROAD";"Richmond";"Brighouse South";"Apartment/Condo";"325000.00";"325000.00";"34";"2";"1991";"0";"2014-10-19";"016-043-553";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V6Y 1X9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"14";"";"{}";"{}";"2018-07-25 13:47:37.352052-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261251559/0/60/45/48b06bcf6e301b6d929af7dcd3514794/16/c76934db217b574eaab263904d835926/261251559.JPG";"RAM1";"";"";"0.96";"303.74";"Apartment/Condo"
"208257";"V1085080";"Residential Detached";"Sold";"10200 LASSAM ROAD";"Richmond";"Steveston North";"House/Single Family";"1237000.00";"1237000.00";"36";"5";"1997";"0";"2014-10-21";"023-519-771";"0.00";"40.00";"0.00";"0.00";"0.00";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V7E 2C1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"20";"";"{}";"{}";"2018-07-25 13:47:37.352052-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261251785/0/60/45/91fc1e6af4630bf6994d8996d040ab68/16/16ea4763a657095dc08e53e1c19c2023/261251785.JPG";"RS1/B";"";"";"0.95";"431.76";"House/Single Family"
"208258";"V1085171";"Residential Detached";"Sold";"4703 COLLINGWOOD STREET";"Vancouver West";"Dunbar";"House/Single Family";"1635000.00";"1635000.00";"45";"3";"1938";"0";"2014-10-27";"013-327-771";"0.00";"33.00";"0.00";"0.00";"0.00";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V6S 2B3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"20";"";"{}";"{}";"2018-07-25 13:47:37.352052-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261253065/0/60/45/32fafd245d683644c656775670c5bbae/16/d4956d37b091722f8470b351862a6893/261253065.JPG";"RS-5";"";"";"0.99";"713.66";"House/Single Family"
"208259";"V1085204";"Residential Attached";"Sold";"1205 1190 PIPELINE ROAD";"Coquitlam";"North Coquitlam";"Apartment/Condo";"309000.00";"309000.00";"41";"2";"1994";"0";"2014-10-24";"018-854-915";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V3B 7T9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"15";"";"{}";"{}";"2018-07-25 13:47:37.352052-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261253044/0/60/45/ff15a72f0511ec0b2c98c7bb171f6177/16/11aff92562e830441af7d5edd2c69607/261253044.JPG";"RM5";"";"";"0.97";"263.88";"Apartment/Condo"
"208260";"V1085211";"Residential Attached";"Sold";"10 11711 STEVESTON HIGHWAY";"Richmond";"Ironwood";"Townhouse";"510000.00";"510000.00";"38";"3";"2008";"0";"2014-10-23";"027-415-848";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V7A 1N8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"14";"";"{}";"{}";"2018-07-25 13:47:37.352052-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261253498/0/60/45/b48f940a476a36e35152ae815fa7cd69/15/e24c743154d62c3c4b885259e35fb74d/261253498.JPG";"RTL3";"";"";"0.98";"404.12";"Townhouse"
"208261";"V1085248";"Residential Attached";"Sold";"407 14 E ROYAL AVENUE";"New Westminster";"Fraserview NW";"Apartment/Condo";"325000.00";"325000.00";"41";"2";"2006";"0";"2014-10-26";"026-567-725";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V3L 5W5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"20";"";"{}";"{}";"2018-07-25 13:47:37.352052-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261253977/0/60/45/2bc9b6d703e78dea459d0af2be5a2554/16/6aaa1a9d935109cfb97b21ae80eb0882/261253977.JPG";"APT";"";"";"0.99";"356.75";"Apartment/Condo"
"208262";"V1085249";"Residential Attached";"Sold";"1003 189 NATIONAL AVENUE";"Vancouver East";"Mount Pleasant VE";"Apartment/Condo";"548900.00";"548900.00";"37";"2";"2006";"0";"2014-10-22";"026-519-895";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V6A 4L8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"20";"";"{}";"{}";"2018-07-25 13:47:37.352052-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261253924/0/60/45/1ee7ada19317e5ddae77468309ea1fc7/16/561c7a4f61f144bea5183658e2a0be46/261253924.JPG";"CD-1";"";"";"0.99";"501.28";"Apartment/Condo"
"208263";"V1085256";"Residential Attached";"Sold";"304 6660 BUSWELL STREET";"Richmond";"Brighouse";"Apartment/Condo";"239800.00";"239800.00";"37";"2";"1973";"0";"2014-10-22";"001-102-575";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V6Y 2G8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"13";"";"{}";"{}";"2018-07-25 13:47:37.352052-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261252454/0/60/45/41d560dccc0e4fe4fb82a58055c9c3ef/16/e6af1ec524bc49a42d222a9eca63b584/261252454.JPG";"RAM1";"";"";"0.95";"241.73";"Apartment/Condo"
"208264";"V1085273";"Residential Attached";"Sold";"232 5160 DAVIS BAY ROAD";"Sunshine Coast";"Sechelt District";"Apartment/Condo";"270000.00";"270000.00";"40";"1";"2006";"0";"2014-10-25";"026-894-521";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V0N 3A2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"11";"";"{}";"{}";"2018-07-25 13:47:37.352052-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261254121/0/60/45/7cc939822daa2104b7beda6283670fe5/16/eadef1e0e68695e704a106022e729849/261254121.JPG";"CD6";"";"";"0.97";"304.40";"Apartment/Condo"
"208265";"V1085282";"Residential Detached";"Sold";"13237 239B STREET";"Maple Ridge";"Silver Valley";"House/Single Family";"685000.00";"685000.00";"36";"6";"2006";"0";"2014-10-22";"026-279-762";"0.00";"49.28";"0.00";"0.00";"0.00";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V4R 0A3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"20";"";"{}";"{}";"2018-07-25 13:47:37.352052-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261254547/0/60/45/415c32ed918fe1e52bd003b282e1f91e/16/769926ce819ce11945ae30763c0451b3/261254547.JPG";"RS-1B";"";"";"0.98";"167.32";"House/Single Family"
"208266";"V1085288";"Residential Attached";"Sold";"303 2368 MARPOLE AVENUE";"Port Coquitlam";"Central Pt Coquitlam";"Apartment/Condo";"270000.00";"270000.00";"38";"2";"2008";"0";"2014-10-20";"027-644-103";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V3C 2A2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"9";"";"{}";"{}";"2018-07-25 13:47:37.352052-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261254523/0/60/45/cd37e8735299295b7cc19752381c9586/16/52c9a171b11d2c8b79625fa97e11064f/261254523.JPG";"APART";"";"";"1.00";"232.16";"Apartment/Condo"
"208267";"V1085330";"Land Only";"Sold";"8449 DUFF STREET";"Vancouver East";"Fraserview VE";"";"365000.00";"365000.00";"42";"0";"0";"0";"2014-10-23";"007-955-961";"0.00";"33.00";"0.00";"0.00";"0.00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V5P 4V9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"0";"";"{}";"{}";"2018-07-25 13:47:37.352052-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg";"RS-1B";"House/Single Family";"Road Access";"0.81";"102.67";"House/Single Family"
"208268";"V1085338";"Residential Detached";"Sold";"3949 W 33RD AVENUE";"Vancouver West";"Dunbar";"House/Single Family";"3790000.00";"3790000.00";"36";"6";"2014";"0";"2014-10-21";"005-300-495";"0.00";"49.50";"0.00";"0.00";"0.00";"0";"0";"0";"7";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V6N 2H7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"20";"";"{}";"{}";"2018-07-25 13:47:37.352052-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261255190/0/60/45/b0cd2e43e0857194ad016e3ada34247b/16/e099058f16b9985f35e746f6aebabb14/261255190.JPG";"RS-5";"";"";"0.89";"929.83";"House/Single Family"
"208269";"V1085363";"Residential Attached";"Sold";"2607 1199 SEYMOUR STREET";"Vancouver West";"Downtown VW";"Apartment/Condo";"588000.00";"588000.00";"33";"2";"2005";"0";"2014-10-19";"026-196-280";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V6B 1K3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"17";"";"{}";"{}";"2018-07-25 13:47:37.352052-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261255266/0/60/45/efeacc7d30d466867841166b5c5e378c/16/0d3f89d0116a34ab451f888bc9b5461e/261255266.JPG";"RES";"";"";"0.98";"717.07";"Apartment/Condo"
